,Coût,Nom,Quantité,Taux de victoire,Nombre de parties,Date
1250,3,Identity Theft,2,52.17,133,3/31/2023 10:59 
1251,3,Switcheroo,2,52.17,133,3/31/2023 10:59 
1252,5,Boon of the Ascended,2,52.17,133,3/31/2023 10:59 
1253,8,Power Word: Fortitude,2,52.17,133,3/31/2023 10:59 
1254,9,The Sunwell,1,52.17,133,3/31/2023 10:59 
1255,1,Devourer of Souls,1,52.15,71,3/31/2023 10:59 
1256,1,Grimoire of Sacrifice,2,52.15,71,3/31/2023 10:59 
1257,1,Mistress of Mixtures,2,52.15,71,3/31/2023 10:59 
1258,1,Mortal Coil,2,52.15,71,3/31/2023 10:59 
1259,1,Rock Bottom,1,52.15,71,3/31/2023 10:59 
1260,1,Touch of the Nathrezim,2,52.15,71,3/31/2023 10:59 
1261,1,Wicked Shipment,2,52.15,71,3/31/2023 10:59 
1262,2,Drain Soul,2,52.15,71,3/31/2023 10:59 
1263,2,Explosive Sheep,2,52.15,71,3/31/2023 10:59 
1264,2,Impending Catastrophe,2,52.15,71,3/31/2023 10:59 
1265,2,Naval Mine,2,52.15,71,3/31/2023 10:59 
1266,2,Shallow Grave,2,52.15,71,3/31/2023 10:59 
1267,3,Fiendish Circle,1,52.15,71,3/31/2023 10:59 
1268,3,Scourge Supplies,2,52.15,71,3/31/2023 10:59 
1269,3,Tamsin Roame,1,52.15,71,3/31/2023 10:59 
1270,4,Tamsin's Phylactery,1,52.15,71,3/31/2023 10:59 
1271,5,Runed Mithril Rod,2,52.15,71,3/31/2023 10:59 
1272,6,Dreadlich Tamsin,1,52.15,71,3/31/2023 10:59 
1273,0,Undying Allies,2,52.09,125,3/31/2023 10:59 
1274,1,Banshee,2,52.09,125,3/31/2023 10:59 
1275,1,Foul Egg,2,52.09,125,3/31/2023 10:59 
1276,1,Mind Sear,2,52.09,125,3/31/2023 10:59 
1277,1,Shadowcloth Needle,2,52.09,125,3/31/2023 10:59 
1278,1,Voidtouched Attendant,2,52.09,125,3/31/2023 10:59 
1279,2,Incorporeal Corporal,2,52.09,125,3/31/2023 10:59 
1280,2,Twilight Deceptor,2,52.09,125,3/31/2023 10:59 
1281,3,Brittleskin Zombie,2,52.09,125,3/31/2023 10:59 
1282,3,Cathedral of Atonement,2,52.09,125,3/31/2023 10:59 
1283,3,Shadowed Spirit,2,52.09,125,3/31/2023 10:59 
1284,4,Grave Digging,2,52.09,125,3/31/2023 10:59 
1285,4,High Cultist Basaleph,1,52.09,125,3/31/2023 10:59 
1286,4,Rotting Necromancer,2,52.09,125,3/31/2023 10:59 
1287,5,Darkbishop Benedictus,1,52.09,125,3/31/2023 10:59 
1288,5,Shadow Word: Undeath,2,52.09,125,3/31/2023 10:59 
1289,0,Flurry (Rank 1),2,52.03,84,3/31/2023 10:59 
1290,1,Arcane Wyrm,2,52.03,84,3/31/2023 10:59 
1291,1,Shivering Sorceress,2,52.03,84,3/31/2023 10:59 
1292,1,Wildfire,2,52.03,84,3/31/2023 10:59 
1293,2,Amplified Snowflurry,2,52.03,84,3/31/2023 10:59 
1294,2,Frozen Touch,2,52.03,84,3/31/2023 10:59 
1295,2,Solid Alibi,2,52.03,84,3/31/2023 10:59 
1296,3,Arcane Intellect,2,52.03,84,3/31/2023 10:59 
1297,3,Frostweave Dungeoneer,2,52.03,84,3/31/2023 10:59 
1298,3,Nightcloak Sanctum,2,52.03,84,3/31/2023 10:59 
1299,4,Cold Case,2,52.03,84,3/31/2023 10:59 
1300,4,Commander Sivara,1,52.03,84,3/31/2023 10:59 
1301,4,Multicaster,2,52.03,84,3/31/2023 10:59 
1302,4,Reckless Apprentice,2,52.03,84,3/31/2023 10:59 
1303,4,Varden Dawngrasp,1,52.03,84,3/31/2023 10:59 
1304,7,Magister Dawngrasp,1,52.03,84,3/31/2023 10:59 
1305,8,Mordresh Fire Eye,1,52.03,84,3/31/2023 10:59 
1306,1,Flight of the Bronze,2,51.95,52,3/31/2023 10:59 
1307,1,Holy Maki Roll,2,51.95,52,3/31/2023 10:59 
1308,1,Knight of Anointment,2,51.95,52,3/31/2023 10:59 
1309,1,Righteous Protector,2,51.95,52,3/31/2023 10:59 
1310,1,Sinful Sous Chef,2,51.95,52,3/31/2023 10:59 
1311,2,Battle Vicar,2,51.95,52,3/31/2023 10:59 
1312,2,City Tax,2,51.95,52,3/31/2023 10:59 
1313,2,Class Action Lawyer,2,51.95,52,3/31/2023 10:59 
1314,2,Equality,2,51.95,52,3/31/2023 10:59 
1315,3,Alliance Bannerman,2,51.95,52,3/31/2023 10:59 
1316,3,Muckborn Servant,2,51.95,52,3/31/2023 10:59 
1317,4,Cariel Roame,1,51.95,52,3/31/2023 10:59 
1318,5,The Purator,1,51.95,52,3/31/2023 10:59 
1319,7,Anachronos,1,51.95,52,3/31/2023 10:59 
1320,7,The Countess,1,51.95,52,3/31/2023 10:59 
1321,7,The Leviathan,1,51.95,52,3/31/2023 10:59 
1322,8,Lightforged Cariel,1,51.95,52,3/31/2023 10:59 
1323,9,Lightray,2,51.95,52,3/31/2023 10:59 
1324,0,Aquatic Form,2,51.85,104,3/31/2023 10:59 
1325,0,Innervate,2,51.85,104,3/31/2023 10:59 
1326,1,Planted Evidence,2,51.85,104,3/31/2023 10:59 
1327,2,Astalor Bloodsworn,1,51.85,104,3/31/2023 10:59 
1328,2,Chitinous Plating,2,51.85,104,3/31/2023 10:59 
1329,2,Earthen Scales,2,51.85,104,3/31/2023 10:59 
1330,2,Jerry Rig Carpenter,2,51.85,104,3/31/2023 10:59 
1331,2,Moonlit Guidance,2,51.85,104,3/31/2023 10:59 
1332,3,Brann Bronzebeard,1,51.85,104,3/31/2023 10:59 
1333,3,Prince Renathal,1,51.85,104,3/31/2023 10:59 
1334,3,Wild Growth,2,51.85,104,3/31/2023 10:59 
1335,3,Zola the Gorgon,1,51.85,104,3/31/2023 10:59 
1336,4,Widowbloom Seedsman,2,51.85,104,3/31/2023 10:59 
1337,5,Nourish,2,51.85,104,3/31/2023 10:59 
1338,5,Wildheart Guff,1,51.85,104,3/31/2023 10:59 
1339,6,"Sylvanas, the Accused",1,51.85,104,3/31/2023 10:59 
1340,7,Scale of Onyxia,2,51.85,104,3/31/2023 10:59 
1341,7,Topior the Shrubbagazzor,1,51.85,104,3/31/2023 10:59 
1342,7,Underking,2,51.85,104,3/31/2023 10:59 
1343,8,Anub'Rekhan,1,51.85,104,3/31/2023 10:59 
1344,8,Crypt Keeper,2,51.85,104,3/31/2023 10:59 
1345,8,Miracle Growth,2,51.85,104,3/31/2023 10:59 
1346,9,Insatiable Devourer,2,51.85,104,3/31/2023 10:59 
1347,10,Raid Boss Onyxia,1,51.85,104,3/31/2023 10:59 
1348,10,Sire Denathrius,1,51.85,104,3/31/2023 10:59 
1349,0,Preparation,2,51.78,60,3/31/2023 10:59 
1350,0,Shadow of Demise,1,51.78,60,3/31/2023 10:59 
1351,0,Shadowstep,2,51.78,60,3/31/2023 10:59 
1352,1,Blackwater Cutlass,2,51.78,60,3/31/2023 10:59 
1353,2,Astalor Bloodsworn,1,51.78,60,3/31/2023 10:59 
1354,2,Jackpot!,2,51.78,60,3/31/2023 10:59 
1355,2,Potion Belt,2,51.78,60,3/31/2023 10:59 
1356,2,Potionmaster Putricide,1,51.78,60,3/31/2023 10:59 
1357,2,Reconnaissance,2,51.78,60,3/31/2023 10:59 
1358,2,Serrated Bone Spike,2,51.78,60,3/31/2023 10:59 
1359,2,Sketchy Stranger,2,51.78,60,3/31/2023 10:59 
1360,2,Tooth of Nefarian,2,51.78,60,3/31/2023 10:59 
1361,4,Swiftscale Trickster,2,51.78,60,3/31/2023 10:59 
1362,5,Contraband Stash,2,51.78,60,3/31/2023 10:59 
1363,5,Queen Azshara,1,51.78,60,3/31/2023 10:59 
1364,6,Crabatoa,1,51.78,60,3/31/2023 10:59 
1365,6,"Theotar, the Mad Duke",1,51.78,60,3/31/2023 10:59 
1366,7,Tess Greymane,1,51.78,60,3/31/2023 10:59 
1367,8,Shadowcrafter Scabbs,1,51.78,60,3/31/2023 10:59 
1368,1,Arms Dealer,2,51.67,63,3/31/2023 10:59 
1369,1,Body Bagger,2,51.67,63,3/31/2023 10:59 
1370,1,Peasant,2,51.67,63,3/31/2023 10:59 
1371,1,Skeletal Sidekick,2,51.67,63,3/31/2023 10:59 
1372,2,Amalgam of the Deep,2,51.67,63,3/31/2023 10:59 
1373,2,Battlefield Necromancer,2,51.67,63,3/31/2023 10:59 
1374,2,Plague Strike,2,51.67,63,3/31/2023 10:59 
1375,2,Vrykul Necrolyte,2,51.67,63,3/31/2023 10:59 
1376,3,Anti-Magic Shell,1,51.67,63,3/31/2023 10:59 
1377,3,Hawkstrider Rancher,2,51.67,63,3/31/2023 10:59 
1378,3,Nerubian Vizier,2,51.67,63,3/31/2023 10:59 
1379,4,Grave Strength,2,51.67,63,3/31/2023 10:59 
1380,4,Nerubian Swarmguard,2,51.67,63,3/31/2023 10:59 
1381,4,School Teacher,2,51.67,63,3/31/2023 10:59 
1382,5,Famished Fool,2,51.67,63,3/31/2023 10:59 
1383,8,Lord Marrowgar,1,51.67,63,3/31/2023 10:59 
1384,0,Aquatic Form,2,51.66,93,3/31/2023 10:59 
1385,1,Druid of the Reef,2,51.66,93,3/31/2023 10:59 
1386,1,Irondeep Trogg,2,51.66,93,3/31/2023 10:59 
1387,1,Lingering Zombie,2,51.66,93,3/31/2023 10:59 
1388,1,Living Roots,2,51.66,93,3/31/2023 10:59 
1389,1,Peasant,2,51.66,93,3/31/2023 10:59 
1390,1,Planted Evidence,2,51.66,93,3/31/2023 10:59 
1391,1,Sow the Soil,2,51.66,93,3/31/2023 10:59 
1392,2,Clawfury Adept,2,51.66,93,3/31/2023 10:59 
1393,2,Crooked Cook,2,51.66,93,3/31/2023 10:59 
1394,2,Jerry Rig Carpenter,2,51.66,93,3/31/2023 10:59 
1395,2,Mark of the Wild,2,51.66,93,3/31/2023 10:59 
1396,2,Thorngrowth Sentries,2,51.66,93,3/31/2023 10:59 
1397,3,Herald of Nature,2,51.66,93,3/31/2023 10:59 
1398,4,Pride's Fury,2,51.66,93,3/31/2023 10:59 
1399,1,Flight of the Bronze,2,51.55,51,3/31/2023 10:59 
1400,1,Holy Maki Roll,1,51.55,51,3/31/2023 10:59 
1401,1,Knight of Anointment,2,51.55,51,3/31/2023 10:59 
1402,1,Righteous Protector,1,51.55,51,3/31/2023 10:59 
1403,1,Sinful Sous Chef,2,51.55,51,3/31/2023 10:59 
1404,2,Battle Vicar,2,51.55,51,3/31/2023 10:59 
1405,2,Blood Matriarch Liadrin,1,51.55,51,3/31/2023 10:59 
1406,2,City Tax,2,51.55,51,3/31/2023 10:59 
1407,2,Class Action Lawyer,2,51.55,51,3/31/2023 10:59 
1408,2,Equality,2,51.55,51,3/31/2023 10:59 
1409,2,Order in the Court,1,51.55,51,3/31/2023 10:59 
1410,3,Alliance Bannerman,2,51.55,51,3/31/2023 10:59 
1411,3,Muckborn Servant,2,51.55,51,3/31/2023 10:59 
1412,4,Cariel Roame,1,51.55,51,3/31/2023 10:59 
1413,5,The Purator,1,51.55,51,3/31/2023 10:59 
1414,7,Anachronos,1,51.55,51,3/31/2023 10:59 
1415,7,The Countess,1,51.55,51,3/31/2023 10:59 
1416,7,The Leviathan,1,51.55,51,3/31/2023 10:59 
1417,8,Lightforged Cariel,1,51.55,51,3/31/2023 10:59 
1418,9,Lightray,2,51.55,51,3/31/2023 10:59 
1419,1,Devourer of Souls,1,51.51,65,3/31/2023 10:59 
1420,1,Grimoire of Sacrifice,2,51.51,65,3/31/2023 10:59 
1421,1,Mistress of Mixtures,2,51.51,65,3/31/2023 10:59 
1422,1,Mortal Coil,1,51.51,65,3/31/2023 10:59 
1423,1,Touch of the Nathrezim,2,51.51,65,3/31/2023 10:59 
1424,1,Wicked Shipment,2,51.51,65,3/31/2023 10:59 
1425,2,Drain Soul,2,51.51,65,3/31/2023 10:59 
1426,2,Explosive Sheep,2,51.51,65,3/31/2023 10:59 
1427,2,Impending Catastrophe,2,51.51,65,3/31/2023 10:59 
1428,2,Naval Mine,2,51.51,65,3/31/2023 10:59 
1429,2,Shallow Grave,2,51.51,65,3/31/2023 10:59 
1430,3,Fiendish Circle,1,51.51,65,3/31/2023 10:59 
1431,3,Scourge Supplies,2,51.51,65,3/31/2023 10:59 
1432,3,Tamsin Roame,1,51.51,65,3/31/2023 10:59 
1433,4,Tamsin's Phylactery,1,51.51,65,3/31/2023 10:59 
1434,5,Runed Mithril Rod,2,51.51,65,3/31/2023 10:59 
1435,6,Dreadlich Tamsin,1,51.51,65,3/31/2023 10:59 
1436,10,Goldshire Gnoll,2,51.51,65,3/31/2023 10:59 
1437,1,Flight of the Bronze,2,51.48,64,3/31/2023 10:59 
1438,1,Holy Maki Roll,2,51.48,64,3/31/2023 10:59 
1439,1,Knight of Anointment,2,51.48,64,3/31/2023 10:59 
1440,1,Righteous Protector,2,51.48,64,3/31/2023 10:59 
1441,1,Sinful Sous Chef,2,51.48,64,3/31/2023 10:59 
1442,2,City Tax,2,51.48,64,3/31/2023 10:59 
1443,2,Class Action Lawyer,2,51.48,64,3/31/2023 10:59 
1444,2,Equality,2,51.48,64,3/31/2023 10:59 
1445,2,Seafloor Savior,2,51.48,64,3/31/2023 10:59 
1446,3,Alliance Bannerman,2,51.48,64,3/31/2023 10:59 
1447,3,Muckborn Servant,2,51.48,64,3/31/2023 10:59 
1448,4,Cariel Roame,1,51.48,64,3/31/2023 10:59 
1449,5,The Purator,1,51.48,64,3/31/2023 10:59 
1450,7,Anachronos,1,51.48,64,3/31/2023 10:59 
1451,7,The Countess,1,51.48,64,3/31/2023 10:59 
1452,7,The Leviathan,1,51.48,64,3/31/2023 10:59 
1453,8,Lightforged Cariel,1,51.48,64,3/31/2023 10:59 
1454,9,Lightray,2,51.48,64,3/31/2023 10:59 
1455,0,Aquatic Form,2,51.42,61,3/31/2023 10:59 
1456,0,Innervate,2,51.42,61,3/31/2023 10:59 
1457,0,Pounce,2,51.42,61,3/31/2023 10:59 
1458,1,Lost in the Park,1,51.42,61,3/31/2023 10:59 
1459,1,Rake,2,51.42,61,3/31/2023 10:59 
1460,2,Astalor Bloodsworn,1,51.42,61,3/31/2023 10:59 
1461,2,Capture Coldtooth Mine,2,51.42,61,3/31/2023 10:59 
1462,2,Moonlit Guidance,2,51.42,61,3/31/2023 10:59 
1463,3,Brann Bronzebeard,1,51.42,61,3/31/2023 10:59 
1464,3,Feral Rage,1,51.42,61,3/31/2023 10:59 
1465,3,Pathmaker,2,51.42,61,3/31/2023 10:59 
1466,4,Park Panther,2,51.42,61,3/31/2023 10:59 
1467,4,Widowbloom Seedsman,2,51.42,61,3/31/2023 10:59 
1468,5,Nourish,2,51.42,61,3/31/2023 10:59 
1469,5,Wildheart Guff,1,51.42,61,3/31/2023 10:59 
1470,7,Scale of Onyxia,2,51.42,61,3/31/2023 10:59 
1471,7,Underking,2,51.42,61,3/31/2023 10:59 
1472,8,Anub'Rekhan,1,51.42,61,3/31/2023 10:59 
1473,1,Flame Imp,2,51.23,52,3/31/2023 10:59 
1474,1,Flustered Librarian,2,51.23,52,3/31/2023 10:59 
1475,1,Grimoire of Sacrifice,2,51.23,52,3/31/2023 10:59 
1476,1,Voidwalker,2,51.23,52,3/31/2023 10:59 
1477,1,Wicked Shipment,2,51.23,52,3/31/2023 10:59 
1478,2,Imp Swarm (Rank 1),2,51.23,52,3/31/2023 10:59 
1479,2,Impending Catastrophe,2,51.23,52,3/31/2023 10:59 
1480,2,Vile Library,2,51.23,52,3/31/2023 10:59 
1481,3,Fiendish Circle,2,51.23,52,3/31/2023 10:59 
1482,3,Imp Gang Boss,2,51.23,52,3/31/2023 10:59 
1483,4,Blademaster Okani,1,51.23,52,3/31/2023 10:59 
1484,4,Mischievous Imp,2,51.23,52,3/31/2023 10:59 
1485,4,Murlocula,2,51.23,52,3/31/2023 10:59 
1486,5,Shady Bartender,2,51.23,52,3/31/2023 10:59 
1487,6,Dreadlich Tamsin,1,51.23,52,3/31/2023 10:59 
1488,6,Imp King Rafaam,1,51.23,52,3/31/2023 10:59 
1489,10,Sire Denathrius,1,51.23,52,3/31/2023 10:59 
1490,0,Desperate Prayer,2,51.16,74,3/31/2023 10:59 
1491,1,Gift of the Naaru,2,51.16,74,3/31/2023 10:59 
1492,1,Seek Guidance,1,51.16,74,3/31/2023 10:59 
1493,1,Shard of the Naaru,2,51.16,74,3/31/2023 10:59 
1494,1,"Sir Finley, Sea Guide",1,51.16,74,3/31/2023 10:59 
1495,1,The Light! It Burns!,2,51.16,74,3/31/2023 10:59 
1496,2,Astalor Bloodsworn,1,51.16,74,3/31/2023 10:59 
1497,2,Condemn (Rank 1),1,51.16,74,3/31/2023 10:59 
1498,2,Sketchy Stranger,2,51.16,74,3/31/2023 10:59 
1499,2,Thrive in the Shadows,2,51.16,74,3/31/2023 10:59 
1500,3,Cathedral of Atonement,2,51.16,74,3/31/2023 10:59 
1501,3,Identity Theft,2,51.16,74,3/31/2023 10:59 
1502,3,Prince Renathal,1,51.16,74,3/31/2023 10:59 
1503,3,Rustrot Viper,1,51.16,74,3/31/2023 10:59 
1504,4,Cannibalize,2,51.16,74,3/31/2023 10:59 
1505,4,Lightmaw Netherdrake,2,51.16,74,3/31/2023 10:59 
1506,4,Shadow Word: Ruin,2,51.16,74,3/31/2023 10:59 
1507,4,Xyrella,1,51.16,74,3/31/2023 10:59 
1508,5,Clean the Scene,2,51.16,74,3/31/2023 10:59 
1509,5,Spirit Guide,1,51.16,74,3/31/2023 10:59 
1510,6,Lightshower Elemental,2,51.16,74,3/31/2023 10:59 
1511,6,"Theotar, the Mad Duke",1,51.16,74,3/31/2023 10:59 
1512,7,Blackwater Behemoth,1,51.16,74,3/31/2023 10:59 
1513,7,Mutanus the Devourer,1,51.16,74,3/31/2023 10:59 
1514,8,Whirlpool,2,51.16,74,3/31/2023 10:59 
1515,8,"Xyrella, the Devout",1,51.16,74,3/31/2023 10:59 
1516,0,Undying Allies,2,51.11,51,3/31/2023 10:59 
1517,1,Animate Dead,2,51.11,51,3/31/2023 10:59 
1518,1,Mind Sear,2,51.11,51,3/31/2023 10:59 
1519,1,Shadowcloth Needle,2,51.11,51,3/31/2023 10:59 
1520,1,Voidtouched Attendant,2,51.11,51,3/31/2023 10:59 
1521,1,Whispers of the Deep,2,51.11,51,3/31/2023 10:59 
1522,2,Incorporeal Corporal,2,51.11,51,3/31/2023 10:59 
1523,3,Brittleskin Zombie,2,51.11,51,3/31/2023 10:59 
1524,3,Cathedral of Atonement,2,51.11,51,3/31/2023 10:59 
1525,3,Haunting Nightmare,2,51.11,51,3/31/2023 10:59 
1526,3,Shadowed Spirit,2,51.11,51,3/31/2023 10:59 
1527,4,Grave Digging,2,51.11,51,3/31/2023 10:59 
1528,4,High Cultist Basaleph,1,51.11,51,3/31/2023 10:59 
1529,4,Rotting Necromancer,2,51.11,51,3/31/2023 10:59 
1530,5,Darkbishop Benedictus,1,51.11,51,3/31/2023 10:59 
1531,5,Shadow Word: Undeath,2,51.11,51,3/31/2023 10:59 
1532,0,Aquatic Form,2,51.09,97,3/31/2023 10:59 
1533,0,Innervate,2,51.09,97,3/31/2023 10:59 
1534,0,Pounce,2,51.09,97,3/31/2023 10:59 
1535,1,Lost in the Park,1,51.09,97,3/31/2023 10:59 
1536,1,Rake,2,51.09,97,3/31/2023 10:59 
1537,2,Astalor Bloodsworn,1,51.09,97,3/31/2023 10:59 
1538,2,Capture Coldtooth Mine,2,51.09,97,3/31/2023 10:59 
1539,2,Coroner,1,51.09,97,3/31/2023 10:59 
1540,2,Moonlit Guidance,2,51.09,97,3/31/2023 10:59 
1541,3,Brann Bronzebeard,1,51.09,97,3/31/2023 10:59 
1542,3,Feral Rage,1,51.09,97,3/31/2023 10:59 
1543,3,Pathmaker,2,51.09,97,3/31/2023 10:59 
1544,4,Park Panther,2,51.09,97,3/31/2023 10:59 
1545,4,Widowbloom Seedsman,2,51.09,97,3/31/2023 10:59 
1546,5,Nourish,2,51.09,97,3/31/2023 10:59 
1547,5,Wildheart Guff,1,51.09,97,3/31/2023 10:59 
1548,7,Scale of Onyxia,1,51.09,97,3/31/2023 10:59 
1549,7,Underking,2,51.09,97,3/31/2023 10:59 
1550,8,Anub'Rekhan,1,51.09,97,3/31/2023 10:59 
1551,0,Preparation,2,51.04,912,3/31/2023 10:59 
1552,0,Shadow of Demise,1,51.04,912,3/31/2023 10:59 
1553,0,Shadowstep,2,51.04,912,3/31/2023 10:59 
1554,1,Blackwater Cutlass,2,51.04,912,3/31/2023 10:59 
1555,1,Concoctor,2,51.04,912,3/31/2023 10:59 
1556,1,Door of Shadows,2,51.04,912,3/31/2023 10:59 
1557,1,Ghostly Strike,2,51.04,912,3/31/2023 10:59 
1558,1,Gone Fishin',2,51.04,912,3/31/2023 10:59 
1559,2,Ghoulish Alchemist,2,51.04,912,3/31/2023 10:59 
1560,2,Mailbox Dancer,2,51.04,912,3/31/2023 10:59 
1561,2,Potion Belt,2,51.04,912,3/31/2023 10:59 
1562,2,Potionmaster Putricide,1,51.04,912,3/31/2023 10:59 
1563,2,Serrated Bone Spike,2,51.04,912,3/31/2023 10:59 
1564,3,Sinstone Graveyard,2,51.04,912,3/31/2023 10:59 
1565,4,"Edwin, Defias Kingpin",1,51.04,912,3/31/2023 10:59 
1566,5,Necrolord Draka,1,51.04,912,3/31/2023 10:59 
1567,6,Scribbling Stenographer,2,51.04,912,3/31/2023 10:59 
1568,1,Mortal Coil,1,51.03,73,3/31/2023 10:59 
1569,1,Touch of the Nathrezim,2,51.03,73,3/31/2023 10:59 
1570,2,Drain Soul,2,51.03,73,3/31/2023 10:59 
1571,2,Shallow Grave,2,51.03,73,3/31/2023 10:59 
1572,3,Habeas Corpses,2,51.03,73,3/31/2023 10:59 
1573,3,Plague Eruption,2,51.03,73,3/31/2023 10:59 
1574,3,Scourge Supplies,2,51.03,73,3/31/2023 10:59 
1575,4,Twisted Tether,2,51.03,73,3/31/2023 10:59 
1576,4,Vanndar Stormpike,1,51.03,73,3/31/2023 10:59 
1577,5,Amorphous Slime,2,51.03,73,3/31/2023 10:59 
1578,5,Infantry Reanimator,2,51.03,73,3/31/2023 10:59 
1579,6,Dreadlich Tamsin,1,51.03,73,3/31/2023 10:59 
1580,6,Entitled Customer,2,51.03,73,3/31/2023 10:59 
1581,6,"Rivendare, Warrider",1,51.03,73,3/31/2023 10:59 
1582,7,Dar'Khan Drathir,1,51.03,73,3/31/2023 10:59 
1583,9,Flesh Behemoth,2,51.03,73,3/31/2023 10:59 
1584,10,Goldshire Gnoll,2,51.03,73,3/31/2023 10:59 
1585,10,"Thaddius, Monstrosity",1,51.03,73,3/31/2023 10:59 
1586,0,Preparation,2,50.87,191,3/31/2023 10:59 
1587,0,Shadow of Demise,1,50.87,191,3/31/2023 10:59 
1588,0,Shadowstep,2,50.87,191,3/31/2023 10:59 
1589,1,Blackwater Cutlass,2,50.87,191,3/31/2023 10:59 
1590,1,Concoctor,2,50.87,191,3/31/2023 10:59 
1591,1,Door of Shadows,2,50.87,191,3/31/2023 10:59 
1592,1,Ghostly Strike,2,50.87,191,3/31/2023 10:59 
1593,1,Gone Fishin',1,50.87,191,3/31/2023 10:59 
1594,2,Astalor Bloodsworn,1,50.87,191,3/31/2023 10:59 
1595,2,Ghoulish Alchemist,2,50.87,191,3/31/2023 10:59 
1596,2,Mailbox Dancer,2,50.87,191,3/31/2023 10:59 
1597,2,Potion Belt,2,50.87,191,3/31/2023 10:59 
1598,2,Potionmaster Putricide,1,50.87,191,3/31/2023 10:59 
1599,2,Serrated Bone Spike,2,50.87,191,3/31/2023 10:59 
1600,3,Sinstone Graveyard,2,50.87,191,3/31/2023 10:59 
1601,4,"Edwin, Defias Kingpin",1,50.87,191,3/31/2023 10:59 
1602,5,Necrolord Draka,1,50.87,191,3/31/2023 10:59 
1603,6,Scribbling Stenographer,2,50.87,191,3/31/2023 10:59 
1604,0,Preparation,2,50.32,877,3/31/2023 10:59 
1605,0,Shadow of Demise,1,50.32,877,3/31/2023 10:59 
1606,0,Shadowstep,2,50.32,877,3/31/2023 10:59 
1607,1,Blackwater Cutlass,2,50.32,877,3/31/2023 10:59 
1608,1,Concoctor,2,50.32,877,3/31/2023 10:59 
1609,1,Door of Shadows,2,50.32,877,3/31/2023 10:59 
1610,1,Ghostly Strike,2,50.32,877,3/31/2023 10:59 
1611,1,Gone Fishin',2,50.32,877,3/31/2023 10:59 
1612,2,Astalor Bloodsworn,1,50.32,877,3/31/2023 10:59 
1613,2,Ghoulish Alchemist,2,50.32,877,3/31/2023 10:59 
1614,2,Mailbox Dancer,1,50.32,877,3/31/2023 10:59 
1615,2,Potion Belt,2,50.32,877,3/31/2023 10:59 
1616,2,Potionmaster Putricide,1,50.32,877,3/31/2023 10:59 
1617,2,Serrated Bone Spike,2,50.32,877,3/31/2023 10:59 
1618,3,Sinstone Graveyard,2,50.32,877,3/31/2023 10:59 
1619,4,"Edwin, Defias Kingpin",1,50.32,877,3/31/2023 10:59 
1620,5,Necrolord Draka,1,50.32,877,3/31/2023 10:59 
1621,6,Scribbling Stenographer,2,50.32,877,3/31/2023 10:59 
1622,1,Batty Guest,2,50.09,75,3/31/2023 10:59 
1623,1,Irondeep Trogg,2,50.09,75,3/31/2023 10:59 
1624,1,Peasant,2,50.09,75,3/31/2023 10:59 
1625,1,Tracking,2,50.09,75,3/31/2023 10:59 
1626,2,Doggie Biscuit,2,50.09,75,3/31/2023 10:59 
1627,2,Frenzied Fangs,2,50.09,75,3/31/2023 10:59 
1628,2,K9-0tron,2,50.09,75,3/31/2023 10:59 
1629,2,Selective Breeder,2,50.09,75,3/31/2023 10:59 
1630,2,Spirit Poacher,2,50.09,75,3/31/2023 10:59 
1631,3,Harpoon Gun,2,50.09,75,3/31/2023 10:59 
1632,3,Prince Renathal,1,50.09,75,3/31/2023 10:59 
1633,3,Ramming Mount,2,50.09,75,3/31/2023 10:59 
1634,3,Wild Spirits,2,50.09,75,3/31/2023 10:59 
1635,4,Azsharan Saber,1,50.09,75,3/31/2023 10:59 
1636,4,Blademaster Okani,1,50.09,75,3/31/2023 10:59 
1637,4,Stormpike Battle Ram,2,50.09,75,3/31/2023 10:59 
1638,5,Pet Collector,2,50.09,75,3/31/2023 10:59 
1639,6,Beaststalker Tavish,1,50.09,75,3/31/2023 10:59 
1640,7,Hydralodon,1,50.09,75,3/31/2023 10:59 
1641,7,Mountain Bear,2,50.09,75,3/31/2023 10:59 
1642,9,Insatiable Devourer,2,50.09,75,3/31/2023 10:59 
1643,9,King Krush,1,50.09,75,3/31/2023 10:59 
1644,9,Wing Commander Ichman,1,50.09,75,3/31/2023 10:59 
1645,10,Sire Denathrius,1,50.09,75,3/31/2023 10:59 
1646,1,Body Bagger,2,49.41,75,3/31/2023 10:59 
1647,1,Foul Egg,2,49.41,75,3/31/2023 10:59 
1648,1,Mistress of Mixtures,2,49.41,75,3/31/2023 10:59 
1649,1,"Sir Finley, Sea Guide",1,49.41,75,3/31/2023 10:59 
1650,2,Amalgam of the Deep,2,49.41,75,3/31/2023 10:59 
1651,2,Astalor Bloodsworn,1,49.41,75,3/31/2023 10:59 
1652,2,Hematurge,2,49.41,75,3/31/2023 10:59 
1653,2,Vampiric Blood,2,49.41,75,3/31/2023 10:59 
1654,3,Asphyxiate,2,49.41,75,3/31/2023 10:59 
1655,3,Brann Bronzebeard,1,49.41,75,3/31/2023 10:59 
1656,3,Chillfallen Baron,2,49.41,75,3/31/2023 10:59 
1657,3,Construct Quarter,2,49.41,75,3/31/2023 10:59 
1658,3,Nerubian Vizier,2,49.41,75,3/31/2023 10:59 
